tlinebargerh@flickr.com,2425,Clothing,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,$120 ,1
tlinebargerh@flickr.com,2429,Samsung,Samsung Galaxy,S23,Powerful Android,$850 ,4
jtestro45@nsu.edu,2433,Cell Phones,iPhone,13 Pro Max,New iPhone Model,"$1,100 ",1
ltortispi@nsu.edu,2437,Kitchen & appliances,Double boiler insert,Double boiler insert_for_all,Boiler,$35 ,1
wfranzenct@nsu.edu,2441,t-shirts,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,$110 ,2
wfranzenct@nsu.edu,2445,Kitchen & cooking accessories,Double boiler insert,Double boiler insert_for_all,Boiler,$35 ,4
wfranzenct@nsu.edu,2449,Mixing & measuring tools,Mixing bowl,Mr.Mixing bowl,Bowl,$50 ,5
ecortingq@nsu.edu,2453,tops,Oversized T-shirt,Skeleton Hand Print Oversized tee,Attractive tee,$110 ,3
ecortingq@nsu.edu,2457,tops,Ribbed Turtleneck Bodysuit,Wilde Black Ribbed Long Sleeve Mock Neck Bodysuit,Turtleneck tee,$120 ,3
nrideoutmi@nsu.edu,2461,toys,Monster Jam El Toro,MJ Mega El Toro,Kid's toys,$70 ,2
nrideoutmi@nsu.edu,2465,health care,Luden's Deliciously Soothing Throat Drops,Luden's Throat Drops,Soothing,$2 ,5
ndutchburnel@nsu.edu,2469,KidKraft Bancroft Wooden Playhouse,Kid Kraft WP,KK BC Wooden Playhouse,Kid's toys,$80 ,2
wlaurancegt@nsu.edu,2473,Pain Relievers,Tylenol Extra Strength Acetaminophen Rapid Release Gels,Tylenol Gel,Relieve Pain,$5 ,5
wlaurancegt@nsu.edu,2477,Wellness,Spring Valley Extra Strength Melatonin Tablets,SV ES Melatonin,Sleep like a baby,$10 ,5
wlaurancegt@nsu.edu,2481,cat dry food,Meow Mix Original Choice Dry Cat Food,MM OC Dry Cat Food,Healthy and Yummy,$50 ,4
rdichee@adobe.com,2485,video games,Elden Ring,ER: MMO,Interactive MMO,$150 ,4
dmccritchiej3@nsu.edu,2489,performance nutrition,Body Fortress Super Advanced Whey Protein,BF SA Whey,Gains!,$99 ,3
ghalvorsen95@nsu.edu,2493,dog wet food,Blue Buffalo Tastefuls Salmon Pate Wet Cat Food for Adult Cats,BB TSP Wet Cat Food,Healthy and Yummy,$59 ,3
ghalvorsen95@nsu.edu,2497,Pets,Blue Buffalo Freedom Chicken Dry Dog Food for Senior Dogs,BB FC Dry Dog Food,Healthy and Yummy,$69 ,5
predittjv@nsu.edu,2501,playstation,Horizon: Forbidden West Launch Edition,Horizon: FW,Adventure MMO,$200 ,3
dnaughton9f@nsu.edu,2505,basketball,Wilson NCAA Street Shot Outdoor Basketball,"Wilson Basketball 9""",For WNBA and kids,$29 ,5
rpointn@globo.com,2509,Outdoor Decor,Outdoor 2-Piece Deep Seat Cushion,Deep Seat Cushion,Comfortable,$35 ,5
wspadelli8j@nsu.edu,2513,Bakery & Bread,Freshness Guaranteed Steak Rolls,Steak Rolls,Yummy Rolls,$10 ,5
wspadelli8j@nsu.edu,2517,electric,GlareWheel EB-NTEC1 Green Commuting Electric Bike/Scooter,GW Electric Scooter,Economical ,$99 ,3
gdowtry4j@nsu.edu,2521,Cookies & Brownies,Marketside Bite Sized White Chocolate Macadamia Nut Cookies,Mac Nut Cookies,Delish Cookies,$5 ,4
clelievre1q@spiegel.de,2525,patio conversation sets,Mainstays Tuscany Ridge Outdoor 4 Piece Wicker Conversation Set,Tuscany Ridge Conversation Set,5 Piece Conversation Set,$299 ,2
jspraggon8f@nsu.edu,2529,Pies,Patti LaBelle 8 inch Sweet Potato Pie,Sweet Potato Pie,Mouthwatering Pie,$8 ,3
jkasman1i@histats.com,2533,Exercise & Fitness,Costway Boxing Punching Bag w/Height Adjustable Stand Boxing Gloves,CB Punching Bag and Gloves,Game on!,$280 ,4
spinwillhg@nsu.edu,2537,Meat & Seafood,Fresh Wild Caught Snow Crab,Snow Crab,Fresh Snow Crab,$18 ,2
cmaxted8c@nsu.edu,2541,Indoor & Live Plants,Zen Peace Lily Plant - Spathyphyllium - Great House Plant,Lily Plant,House Plant,$12 ,3
kfeeney30@nsu.edu,2545,Grocery,Farmland Fully Cooked Diced Ham,Diced Ham,Fully Cooked Ham,$12 ,1
dcordeniw@nsu.edu,2549,yoga,Evolve by Gaiam Grippy Yoga Barre Socks,GG Yoga Socks,Comfortable,$10 ,4
cosgar8u@nsu.edu,2553,Beef & Lamb,Beef Ribeye Steak,Ribeye,Ready to Cook Ribeye,$35 ,4
ldickinsbh@nsu.edu,2557,patio & garden,lanterns,Chinese Lanterns,Beautiful in the sky,$20 ,4
bdeavenell7o@nsu.edu,2561,face,Unseen Sunscreen SPF 40 PA+++,Lotus SuperProtector Sunscreen,Sunscreen,$25 ,1
amaccathayam@nsu.edu,2565,bath robes,Washed Linen Bathrobe,Mainstays Linen Bathrobe,Linen Bathrobe,$40 ,2
bstrangeri3@nsu.edu,2569,Wall cabinets,"Wall cabinet with 2 doors30x15x40 """,Ikea WC - 2 doors,Cabinets,$80 ,1
bbartkowiak6t@nsu.edu,2573,sleepwear,Satin and Lace Bathrobe,Mainstays Satin Bathrobe,Satin Bathrobe,$40 ,3
amarkosn0@nsu.edu,2577,Electrical Supplies,Apple Watch SE,AW SE,Smart Watch,$229 ,2
cmcpolindw@nsu.edu,2581,tops,Long-sleeved Jersey Top,H&M Jersey Top,Full Sleeves,$30 ,1
dbrinkworth7i@nsu.edu,2585,Kitchen cabinets,"Wall cabinet with 2 doors30x15x40 """,Ikea WC - 2 doors,Cabinets,$80 ,2
tappleton2n@delicious.com,2589,face,Unseen Sunscreen SPF 40 PA+++,Lotus SuperProtector Sunscreen,Sunscreen,$25 ,2
gcordall73@nsu.edu,2593,Clothing,leather,Ankle-length Leather Pants,Leather pants,$30 ,4
dbarrowcloughlz@nsu.edu,2597,bath robes,Washed Linen Bathrobe,Mainstays Linen Bathrobe,Brobe,$40 ,5
